subscriber_id,signup_date,country,region,age,gender,plan_type,monthly_price_usd,household_size,primary_device,payment_method,tenure_months,is_active,churn_date
SUB100249,2025-11-02,United Kingdom,Europe,36,Female,Standard,15.49,1,Smart TV,Credit Card,7,,2026-05-25
SUB100250,2022-02-23,Mexico,Latin America,53,Male,Basic with Ads,6.99,1,Mobile,Credit Card,51,,
SUB100251,2018-09-10,Italy,Europe,41,Male,Premium,22.99,1,Streaming Stick,Mobile Wallet,94,,
SUB100252,2020-03-11,United Kingdom,Europe,24,Male,Standard,15.49,2,Tablet,Debit Card,75,,
SUB100253,2024-06-15,United States,North America,37,Female,Basic with Ads,6.99,1,Smart TV,PayPal,23,,2025-06-27
SUB100254,2020-04-17,United States,North America,34,Male,Standard,15.49,1,Mobile,Credit Card,74,,
SUB100255,2021-11-11,France,Europe,31,Male,Standard,15.49,1,Smart TV,Gift Card,55,,
SUB100256,2020-10-27,Germany,Europe,35,Non-binary,Standard,15.49,1,Laptop,Mobile Wallet,68,,
SUB100257,2025-04-13,United States,North America,45,Female,Premium,22.99,4,Smart TV,Credit Card,13,,
SUB100258,2023-11-01,United States,North America,26,Male,Standard,15.49,2,Game Console,Credit Card,31,,
SUB100259,2025-05-01,Brazil,Latin America,31,Male,Basic with Ads,6.99,1,Laptop,Credit Card,13,,2025-11-22
SUB100260,2018-09-17,United States,North America,48,Undisclosed,Standard,15.49,2,Mobile,Debit Card,93,,2019-11-23
SUB100261,2021-07-23,Canada,North America,42,Female,Premium,22.99,4,Mobile,Credit Card,59,,
SUB100262,2018-07-31,India,South Asia,52,Female,Standard,15.49,1,Smart TV,Credit Card,95,,2022-02-02
SUB100263,2022-06-04,United States,North America,54,Male,Premium,22.99,2,Mobile,Mobile Wallet,48,,2025-07-16
SUB100264,2021-04-02,Australia,Oceania,18,Female,Basic with Ads,6.99,1,Game Console,Credit Card,62,,
SUB100265,2016-10-14,United States,North America,39,Male,Basic with Ads,6.99,1,Laptop,Credit Card,117,,
SUB100266,2020-05-17,India,South Asia,29,Female,Premium,22.99,4,Mobile,PayPal,73,,
SUB100267,2020-08-19,United States,North America,20,Male,Basic with Ads,6.99,1,Mobile,Credit Card,70,,2022-01-22
SUB100268,2023-11-11,United States,North America,25,Male,Basic with Ads,6.99,1,Laptop,Credit Card,31,,
SUB100269,2017-06-09,United States,North America,32,Female,Basic with Ads,6.99,1,Game Console,Debit Card,109,,
SUB100270,2026-05-05,United States,North America,32,Male,Premium,22.99,4,Mobile,Credit Card,1,,
SUB100271,2024-05-02,United States,North America,28,Female,Standard,15.49,1,Laptop,Credit Card,25,,
SUB100272,2024-10-01,United States,North America,35,Female,Premium,22.99,2,Streaming Stick,PayPal,20,,
SUB100273,2020-10-25,Brazil,Latin America,67,Male,Standard,15.49,1,Mobile,Gift Card,68,,
SUB100274,2022-08-11,Mexico,Latin America,13,Female,Premium,22.99,2,Laptop,Mobile Wallet,46,,2023-05-15
SUB100275,2026-01-23,United Kingdom,Europe,50,Female,Premium,22.99,1,Game Console,Credit Card,4,,
SUB100276,2023-06-12,India,South Asia,35,Male,Premium,22.99,3,Mobile,Credit Card,36,,2025-12-04
SUB100277,2026-04-05,South Korea,East Asia,30,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,1,,
SUB100278,2019-02-27,Italy,Europe,13,Undisclosed,Premium,22.99,1,Mobile,Debit Card,88,,
SUB100279,2026-05-31,Canada,North America,45,Male,Standard,15.49,1,Smart TV,Credit Card,1,,
SUB100280,2022-11-08,United States,North America,17,Male,Premium,22.99,4,Game Console,Debit Card,43,,2023-01-03
SUB100281,2018-10-06,United States,North America,46,Male,Standard,15.49,1,Tablet,PayPal,93,,2020-05-21
SUB100282,2025-12-16,United States,North America,58,Male,Basic with Ads,6.99,1,Tablet,Carrier Billing,5,,
SUB100283,2020-07-10,India,South Asia,19,Female,Standard,15.49,2,Mobile,Debit Card,71,,
SUB100284,2023-01-12,Japan,East Asia,51,Male,Standard,15.49,1,Laptop,Debit Card,41,,
SUB100285,2018-12-21,United Kingdom,Europe,36,Male,Premium,22.99,1,Mobile,Credit Card,90,,
SUB100286,2022-08-05,United States,North America,13,Male,Standard,15.49,1,Smart TV,Mobile Wallet,46,,2024-09-13
SUB100287,2018-12-02,India,South Asia,20,Undisclosed,Premium,22.99,4,Smart TV,Credit Card,91,,2022-01-12
SUB100288,2021-06-02,South Korea,East Asia,38,Male,Standard,15.49,1,Tablet,Credit Card,60,,
SUB100289,2022-01-03,United States,North America,41,Female,Standard,15.49,2,Game Console,Credit Card,53,,
SUB100290,2025-05-06,Canada,North America,15,Male,Standard,15.49,1,Laptop,PayPal,13,,
SUB100291,2021-07-08,United States,North America,36,Female,Standard,15.49,2,Smart TV,PayPal,59,,2025-06-30
SUB100292,2021-06-05,Australia,Oceania,46,Male,Premium,22.99,3,Game Console,Credit Card,60,,
SUB100293,2023-01-31,United States,North America,48,Male,Standard,15.49,2,Game Console,Credit Card,40,,
SUB100294,2019-03-24,Canada,North America,30,Male,Standard,15.49,2,Laptop,Mobile Wallet,87,,
SUB100295,2022-08-13,Nigeria,Africa,41,Female,Premium,22.99,4,Tablet,PayPal,46,,
SUB100296,2022-07-25,Sweden,Europe,49,Female,Standard,15.49,1,Smart TV,Debit Card,46,,
SUB100297,2024-05-06,Germany,Europe,47,Female,Premium,22.99,3,Laptop,Credit Card,25,,
SUB100298,2019-01-01,France,Europe,47,Male,Premium,22.99,3,Game Console,Credit Card,90,,
SUB100299,2020-08-30,Brazil,Latin America,37,Undisclosed,Standard,15.49,1,Laptop,Credit Card,70,,2021-10-29
SUB100300,2025-04-28,France,Europe,34,Female,Standard,15.49,1,Game Console,Mobile Wallet,13,,
SUB100301,2022-05-19,United States,North America,39,Male,Premium,22.99,2,Smart TV,PayPal,49,,
SUB100302,2022-07-30,Japan,East Asia,26,Male,Standard,15.49,2,Smart TV,Credit Card,46,,
SUB100303,2022-05-12,South Korea,East Asia,50,Male,Standard,15.49,2,Streaming Stick,Debit Card,49,,2025-11-25
SUB100304,2019-11-04,Italy,Europe,16,Female,Basic with Ads,6.99,1,Game Console,Credit Card,80,,2023-02-01
SUB100305,2025-05-12,South Korea,East Asia,29,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,12,,2025-09-27
SUB100306,2025-07-07,United Kingdom,Europe,35,Female,Premium,22.99,4,Game Console,Mobile Wallet,10,,
SUB100307,2022-09-10,Brazil,Latin America,42,Female,Premium,22.99,1,Smart TV,PayPal,45,,
SUB100308,2022-09-18,India,South Asia,44,Female,Premium,22.99,4,Mobile,Credit Card,45,,
SUB100309,2024-05-03,United States,North America,55,Male,Premium,22.99,2,Smart TV,Credit Card,25,,
SUB100310,2026-01-14,South Korea,East Asia,37,Male,Premium,22.99,3,Game Console,Gift Card,4,,
SUB100311,2026-05-28,United Kingdom,Europe,26,Female,Standard,15.49,2,Streaming Stick,Debit Card,1,,2026-06-27
SUB100312,2019-09-22,United States,North America,34,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,81,,
SUB100313,2021-05-19,India,South Asia,31,Male,Standard,15.49,1,Game Console,Credit Card,61,,
SUB100314,2021-10-31,India,South Asia,42,Female,Premium,22.99,2,Smart TV,Mobile Wallet,55,,
SUB100315,2024-02-08,India,South Asia,22,Female,Standard,15.49,1,Game Console,Credit Card,28,,2026-03-02
SUB100316,2024-11-19,United Kingdom,Europe,33,Female,Premium,22.99,3,Game Console,Credit Card,18,,
SUB100317,2023-03-05,Mexico,Latin America,57,Male,Premium,22.99,4,Tablet,Credit Card,39,,
SUB100318,2018-11-16,India,South Asia,38,Male,Basic with Ads,6.99,1,Smart TV,Gift Card,91,,2020-07-14
SUB100319,2021-07-10,Argentina,Latin America,22,Female,Standard,15.49,2,Smart TV,Gift Card,59,,
SUB100320,2025-03-06,Nigeria,Africa,31,Female,Standard,15.49,1,Mobile,Debit Card,15,,2026-01-28
SUB100321,2024-10-12,South Korea,East Asia,13,Female,Standard,15.49,1,Mobile,Credit Card,19,,
SUB100322,2018-03-12,India,South Asia,35,Female,Basic with Ads,6.99,1,Mobile,PayPal,100,,
SUB100323,2024-03-10,Japan,East Asia,57,Male,Standard,15.49,2,Laptop,Debit Card,27,,
SUB100324,2024-04-13,Canada,North America,20,Male,Premium,22.99,3,Smart TV,Debit Card,25,,
SUB100325,2025-12-10,Mexico,Latin America,17,Male,Standard,15.49,2,Laptop,Credit Card,5,,
SUB100326,2026-04-30,Germany,Europe,27,Male,Premium,22.99,1,Smart TV,Credit Card,1,,
SUB100327,2016-08-04,Japan,East Asia,47,Female,Premium,22.99,3,Smart TV,Credit Card,119,,
SUB100328,2024-08-31,Brazil,Latin America,58,Female,Premium,22.99,2,Mobile,Debit Card,21,,
SUB100329,2024-01-31,India,South Asia,41,Male,Basic with Ads,6.99,1,Laptop,Credit Card,28,,
SUB100330,2016-10-09,Spain,Europe,19,Male,Basic with Ads,6.99,1,Smart TV,PayPal,117,,2017-09-09
SUB100331,2020-09-17,United States,North America,35,Male,Standard,15.49,2,Smart TV,Credit Card,69,,
SUB100332,2023-09-04,Spain,Europe,59,Male,Premium,22.99,3,Tablet,Mobile Wallet,33,,
SUB100333,2025-07-17,Italy,Europe,31,Male,Standard,15.49,1,Mobile,Credit Card,10,,
SUB100334,2026-03-10,United States,North America,37,Male,Premium,22.99,2,Smart TV,Credit Card,2,,2026-04-16
SUB100335,2021-02-26,Brazil,Latin America,39,Male,Standard,15.49,2,Mobile,Debit Card,64,,
SUB100336,2022-11-14,United States,North America,15,Male,Standard,15.49,2,Smart TV,PayPal,43,,2024-07-08
SUB100337,2024-08-13,Spain,Europe,48,Female,Standard,15.49,2,Mobile,Credit Card,21,,
SUB100338,2023-01-06,United States,North America,47,Female,Standard,15.49,1,Tablet,Credit Card,41,,
SUB100339,2024-08-11,Argentina,Latin America,13,Male,Standard,15.49,1,Game Console,Credit Card,21,,
SUB100340,2025-02-16,United States,North America,18,Female,Basic with Ads,6.99,1,Smart TV,Debit Card,15,,2026-04-23
SUB100341,2025-07-20,Indonesia,Southeast Asia,23,Female,Standard,15.49,2,Laptop,Credit Card,10,,
SUB100342,2024-08-13,Germany,Europe,45,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,21,,2025-04-22
SUB100343,2024-06-10,Brazil,Latin America,26,Male,Standard,15.49,2,Laptop,Carrier Billing,24,,
SUB100344,2021-09-01,Germany,Europe,41,Male,Premium,22.99,4,Tablet,Credit Card,57,,
SUB100345,2020-10-11,Germany,Europe,33,Female,Basic with Ads,6.99,1,Game Console,Credit Card,68,,
SUB100346,2025-11-09,Argentina,Latin America,36,Female,Standard,15.49,2,Smart TV,Debit Card,6,,
SUB100347,2024-04-25,India,South Asia,42,Male,Premium,22.99,4,Smart TV,Credit Card,25,,
SUB100348,2024-05-06,Japan,East Asia,39,Female,Standard,15.49,1,Mobile,Credit Card,25,,
SUB100349,2018-10-30,United States,North America,35,Female,Standard,15.49,1,Smart TV,Debit Card,92,,
SUB100350,2024-09-09,Brazil,Latin America,40,Male,Standard,15.49,1,Mobile,Credit Card,21,,2024-11-27
SUB100351,2016-04-17,United States,North America,38,Male,Premium,22.99,3,Smart TV,Debit Card,123,,
SUB100352,2021-07-12,Japan,East Asia,33,Female,Premium,22.99,4,Tablet,PayPal,59,,2025-08-14
SUB100353,2021-11-07,Japan,East Asia,30,Female,Basic with Ads,6.99,1,Laptop,PayPal,55,,
SUB100354,2025-01-01,South Korea,East Asia,60,Female,Premium,22.99,3,Mobile,Mobile Wallet,17,,
SUB100355,2021-08-04,South Korea,East Asia,30,Female,Basic with Ads,6.99,1,Laptop,Credit Card,58,,
SUB100356,2023-12-24,France,Europe,53,Male,Basic with Ads,6.99,1,Mobile,Debit Card,29,,
SUB100357,2024-03-08,Germany,Europe,27,Female,Premium,22.99,2,Mobile,PayPal,27,,
SUB100358,2026-04-24,South Korea,East Asia,46,Female,Premium,22.99,1,Mobile,Credit Card,1,,
SUB100359,2025-10-29,Brazil,Latin America,59,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,7,,2026-05-27
SUB100360,2024-06-15,Australia,Oceania,31,Female,Standard,15.49,1,Smart TV,Credit Card,23,,
SUB100361,2020-06-29,United States,North America,27,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,72,,
SUB100362,2024-03-13,United States,North America,30,Male,Standard,15.49,1,Mobile,Credit Card,27,,
SUB100363,2023-02-12,United States,North America,35,Male,Standard,15.49,2,Smart TV,Mobile Wallet,40,,
SUB100364,2018-04-29,Mexico,Latin America,40,Female,Standard,15.49,2,Streaming Stick,Debit Card,98,,2022-12-06
SUB100365,2024-11-28,United Kingdom,Europe,35,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,18,,
SUB100366,2021-06-14,France,Europe,30,Male,Basic with Ads,6.99,1,Mobile,PayPal,60,,
SUB100367,2023-06-02,Mexico,Latin America,61,Male,Premium,22.99,3,Laptop,Debit Card,36,,
SUB100368,2024-09-11,India,South Asia,33,Female,Basic with Ads,6.99,1,Smart TV,PayPal,20,,2026-04-24
SUB100369,2025-09-03,Turkey,Middle East,27,Male,Basic with Ads,6.99,1,Mobile,Credit Card,9,,
SUB100370,2024-02-02,France,Europe,46,Female,Standard,15.49,2,Laptop,Debit Card,28,,
SUB100371,2026-01-16,India,South Asia,47,Female,Standard,15.49,2,Streaming Stick,Mobile Wallet,4,,
SUB100372,2017-09-25,India,South Asia,54,Male,Premium,22.99,2,Mobile,PayPal,105,,
SUB100373,2021-03-09,India,South Asia,61,Female,Basic with Ads,6.99,1,Laptop,Credit Card,63,,
SUB100374,2025-04-30,United States,North America,40,Female,Standard,15.49,2,Tablet,Gift Card,13,,
SUB100375,2023-11-06,United States,North America,32,Male,Premium,22.99,4,Mobile,Credit Card,31,,
SUB100376,2022-03-21,Argentina,Latin America,13,Male,Premium,22.99,3,Mobile,Credit Card,51,,2025-06-23
SUB100377,2021-12-20,United Kingdom,Europe,23,Male,Standard,15.49,1,Game Console,Credit Card,54,,
SUB100378,2024-12-05,United Kingdom,Europe,38,Male,Basic with Ads,6.99,1,Laptop,Carrier Billing,18,,
SUB100379,2020-07-19,Spain,Europe,20,Male,Standard,15.49,1,Smart TV,Credit Card,71,,
SUB100380,2025-11-11,Japan,East Asia,15,Male,Premium,22.99,2,Game Console,Debit Card,6,,
SUB100381,2022-04-06,Argentina,Latin America,36,Non-binary,Standard,15.49,1,Mobile,PayPal,50,,
SUB100382,2018-07-22,France,Europe,46,Male,Premium,22.99,3,Laptop,Credit Card,95,,
SUB100383,2024-07-07,South Korea,East Asia,32,Male,Standard,15.49,2,Mobile,Credit Card,23,,
SUB100384,2018-12-17,United Kingdom,Europe,47,Male,Standard,15.49,1,Mobile,Credit Card,90,,2025-11-26
SUB100385,2025-02-18,Sweden,Europe,44,Female,Standard,15.49,2,Mobile,Debit Card,15,,2026-01-08
SUB100386,2022-03-13,Spain,Europe,50,Male,Premium,22.99,3,Smart TV,Credit Card,51,,
SUB100387,2025-02-06,Indonesia,Southeast Asia,64,Male,Standard,15.49,2,Mobile,Credit Card,16,,
SUB100388,2024-01-17,United States,North America,69,Undisclosed,Standard,15.49,1,Smart TV,Credit Card,28,,
SUB100389,2021-10-12,Canada,North America,45,Female,Standard,15.49,2,Mobile,Credit Card,56,,
SUB100390,2023-10-06,Brazil,Latin America,30,Male,Premium,22.99,4,Streaming Stick,Credit Card,32,,
SUB100391,2024-10-08,United States,North America,36,Male,Standard,15.49,1,Tablet,Credit Card,20,,
SUB100392,2019-09-20,Japan,East Asia,56,Male,Basic with Ads,6.99,1,Game Console,Debit Card,81,,
SUB100393,2023-12-11,Mexico,Latin America,24,Female,Standard,15.49,2,Mobile,Credit Card,30,,
SUB100394,2020-06-11,United States,North America,54,Female,Standard,15.49,2,Smart TV,Credit Card,72,,
SUB100395,2019-04-29,United Kingdom,Europe,33,Female,Standard,15.49,1,Smart TV,PayPal,86,,
SUB100396,2025-05-19,Canada,North America,38,Female,Premium,22.99,4,Mobile,Credit Card,12,,
SUB100397,2021-05-05,India,South Asia,25,Female,Standard,15.49,1,Mobile,Mobile Wallet,61,,
SUB100398,2025-12-28,South Korea,East Asia,18,Male,Standard,15.49,1,Mobile,Credit Card,5,,
SUB100399,2024-10-06,United Kingdom,Europe,32,Female,Premium,22.99,2,Game Console,Carrier Billing,20,,
SUB100400,2019-06-21,India,South Asia,52,Female,Standard,15.49,2,Smart TV,Debit Card,84,,
SUB100401,2022-08-02,Australia,Oceania,26,Male,Standard,15.49,1,Smart TV,Debit Card,46,,
SUB100402,2024-05-16,Germany,Europe,56,Female,Standard,15.49,1,Streaming Stick,Credit Card,24,,2024-09-10
SUB100403,2025-07-08,United States,North America,28,Male,Standard,15.49,2,Mobile,Credit Card,10,,
SUB100404,2025-05-01,Egypt,Middle East,22,Female,Standard,15.49,2,Mobile,Gift Card,13,,
SUB100405,2023-12-03,Turkey,Middle East,39,Male,Premium,22.99,3,Smart TV,Credit Card,30,,
SUB100406,2025-12-29,India,South Asia,44,Female,Basic with Ads,6.99,1,Mobile,Debit Card,5,,
SUB100407,2021-12-17,Canada,North America,38,Undisclosed,Basic with Ads,6.99,1,Tablet,PayPal,54,,2022-06-24
SUB100408,2021-08-16,United States,North America,37,Male,Basic with Ads,6.99,1,Streaming Stick,Credit Card,58,,2024-01-14
SUB100409,2022-04-11,Egypt,Middle East,56,Non-binary,Premium,22.99,4,Smart TV,Credit Card,50,,
SUB100410,2025-09-10,Mexico,Latin America,37,Female,Basic with Ads,6.99,1,Tablet,Credit Card,8,,
SUB100411,2025-08-19,Mexico,Latin America,29,Male,Standard,15.49,1,Smart TV,Debit Card,9,,
SUB100412,2018-07-22,United States,North America,21,Female,Premium,22.99,3,Laptop,Mobile Wallet,95,,
SUB100413,2025-08-03,Turkey,Middle East,52,Female,Basic with Ads,6.99,1,Tablet,Credit Card,10,,
SUB100414,2020-05-15,United States,North America,30,Female,Premium,22.99,4,Smart TV,Gift Card,73,,
SUB100415,2021-10-30,United States,North America,31,Male,Premium,22.99,1,Laptop,Credit Card,55,,
SUB100416,2017-06-03,United States,North America,49,Male,Basic with Ads,6.99,1,Streaming Stick,Debit Card,109,,
SUB100417,2020-08-21,France,Europe,62,Male,Premium,22.99,1,Laptop,Credit Card,70,,2023-02-08
SUB100418,2020-07-12,United States,North America,39,Female,Premium,22.99,2,Mobile,Mobile Wallet,71,,
SUB100419,2023-02-15,Nigeria,Africa,34,Female,Basic with Ads,6.99,1,Smart TV,Credit Card,40,,2024-10-06
SUB100420,2022-03-09,Mexico,Latin America,35,Male,Premium,22.99,3,Smart TV,Debit Card,51,,
SUB100421,2018-03-15,United States,North America,30,Female,Standard,15.49,1,Smart TV,Mobile Wallet,100,,2023-09-21
SUB100422,2025-09-18,United States,North America,31,Female,Premium,22.99,3,Smart TV,Mobile Wallet,8,,
SUB100423,2025-06-12,United States,North America,31,Non-binary,Standard,15.49,1,Smart TV,PayPal,11,,
SUB100424,2025-10-09,Brazil,Latin America,47,Female,Premium,22.99,2,Game Console,Credit Card,7,,2025-12-18
SUB100425,2022-03-09,Germany,Europe,34,Male,Premium,22.99,1,Smart TV,Carrier Billing,51,,2023-10-11
SUB100426,2025-01-30,United States,North America,53,Female,Premium,22.99,3,Game Console,Mobile Wallet,16,,
SUB100427,2019-08-20,Canada,North America,34,Male,Basic with Ads,6.99,1,Game Console,Credit Card,82,,2023-08-16
SUB100428,2024-08-13,United States,North America,31,Male,Standard,15.49,1,Mobile,Debit Card,21,,
SUB100429,2020-06-03,Germany,Europe,52,Male,Premium,22.99,1,Smart TV,Credit Card,72,,2024-11-25
SUB100430,2025-05-12,Australia,Oceania,36,Male,Premium,22.99,2,Tablet,Credit Card,12,,
SUB100431,2025-10-11,France,Europe,34,Female,Premium,22.99,3,Streaming Stick,Debit Card,7,,
SUB100432,2020-02-17,Spain,Europe,36,Female,Standard,15.49,1,Smart TV,Debit Card,76,,
SUB100433,2023-12-22,Canada,North America,55,Female,Premium,22.99,4,Smart TV,Credit Card,29,,
SUB100434,2024-06-03,United States,North America,39,Male,Basic with Ads,6.99,1,Tablet,Debit Card,24,,
SUB100435,2020-12-03,United States,North America,52,Female,Premium,22.99,1,Smart TV,Credit Card,66,,
SUB100436,2023-01-08,United States,North America,32,Male,Standard,15.49,2,Mobile,PayPal,41,,
SUB100437,2025-09-30,South Korea,East Asia,50,Female,Premium,22.99,3,Smart TV,PayPal,8,,
SUB100438,2024-06-27,France,Europe,39,Male,Standard,15.49,1,Tablet,Debit Card,23,,
SUB100439,2023-03-28,Brazil,Latin America,47,Female,Standard,15.49,2,Smart TV,Credit Card,38,,
SUB100440,2024-06-03,Canada,North America,48,Male,Premium,22.99,3,Laptop,PayPal,24,,
SUB100441,2026-03-08,United States,North America,23,Non-binary,Standard,15.49,1,Mobile,Credit Card,2,,
SUB100442,2018-04-14,Spain,Europe,36,Female,Standard,15.49,1,Game Console,Carrier Billing,99,,
SUB100443,2019-10-04,United States,North America,48,Male,Premium,22.99,4,Smart TV,Gift Card,81,,
SUB100444,2025-06-15,India,South Asia,50,Male,Basic with Ads,6.99,1,Mobile,Debit Card,11,,
SUB100445,2024-06-04,Spain,Europe,52,Female,Standard,15.49,1,Game Console,Debit Card,24,,
SUB100446,2018-06-11,Sweden,Europe,37,Male,Premium,22.99,4,Mobile,Debit Card,97,,
SUB100447,2018-12-16,Brazil,Latin America,56,Female,Premium,22.99,1,Streaming Stick,Debit Card,90,,
SUB100448,2025-02-12,United States,North America,27,Male,Basic with Ads,6.99,1,Smart TV,Credit Card,15,,2026-03-23
SUB100449,2023-03-01,Brazil,Latin America,16,Male,Standard,15.49,1,Mobile,Credit Card,39,,
SUB100450,2024-11-20,United States,North America,32,Male,Standard,15.49,1,Tablet,Credit Card,18,,
SUB100451,2025-10-30,Turkey,Middle East,51,Male,Premium,22.99,3,Mobile,Credit Card,7,,
SUB100452,2022-02-26,Spain,Europe,21,Male,Standard,15.49,1,Smart TV,Credit Card,51,,
SUB100453,2022-04-01,United States,North America,16,Male,Standard,15.49,1,Smart TV,Mobile Wallet,50,,
SUB100454,2020-07-23,United States,North America,13,Female,Premium,22.99,1,Tablet,Credit Card,71,,
SUB100455,2025-01-25,United States,North America,45,Male,Premium,22.99,2,Smart TV,Mobile Wallet,16,,
SUB100456,2017-02-15,Sweden,Europe,17,Male,Premium,22.99,4,Smart TV,Debit Card,113,,
SUB100457,2026-02-24,South Korea,East Asia,43,Male,Standard,15.49,1,Mobile,PayPal,3,,
SUB100458,2018-08-15,Germany,Europe,31,Female,Standard,15.49,2,Game Console,Mobile Wallet,94,,2021-06-30
SUB100459,2025-04-30,Brazil,Latin America,25,Female,Basic with Ads,6.99,1,Mobile,Credit Card,13,,2026-05-12
SUB100460,2018-01-14,Japan,East Asia,23,Female,Standard,15.49,2,Mobile,Credit Card,102,,
